Time_ns,V(FET_in) [mV],Err_mV
10.28017612,210.8311548,-0.02539462
10.30564668,213.4436172,-0.019231016
10.33111724,215.6308473,-0.013028993
10.35658779,217.4129646,-0.006783301
10.38205835,218.816217,-0.000472119
10.40752891,219.8722137,0.005932744
10.43299946,220.6173831,0.012452923
10.45847002,221.0926129,0.019090014
10.48394058,221.3427826,0.025813241
10.50941113,221.4160684,0.03254992
10.53488169,221.3642576,0.039180723
10.56035225,221.2421383,0.04554154
10.5858228,221.1065813,0.05143242
10.61129336,221.0160471,0.056632363
10.63676392,221.0300155,0.060917709
10.66223447,221.2082483,0.064081528
10.68770503,221.7351566,0.065951418
10.71317559,223.1767329,0.066403503
10.73864614,226.1944797,0.065371054
10.7641167,230.6295001,0.06284712
10.78958726,235.3119916,0.058881578
10.81505781,239.2056337,0.053573927
10.84052837,241.580382,0.047063528
10.86599893,243.9614922,0.039519002
10.89146948,246.7503384,0.031128128
10.91694004,249.9307822,0.022089092
10.9424106,253.1489873,0.012603442
10.96788115,256.107353,0.002870707
10.99335171,258.8327758,-0.006915563
11.00608699,262.1777109,-0.016871906
11.01882227,265.8181103,-0.019450143
11.04170106,269.6616357,-0.024988347
11.05314046,273.5095983,-0.02542395
11.06457986,277.3342406,-0.027184724
11.08745865,281.3074924,-0.038982974
11.09889805,285.6489954,-0.031804597
11.11033745,290.4772346,-0.033126714
11.12177685,295.7406348,-0.034326885
11.12749654,301.2485542,-0.026960541
11.13321624,306.7844964,-0.027086466
11.14465564,312.1809995,-0.036387283
11.15609504,317.2677463,-0.037216373
11.16181474,321.8214605,-0.027321124
11.16753444,325.6653101,-0.027279231
11.17897383,328.8078941,-0.038439055
11.19041323,331.4171587,-0.038830462
11.19613293,333.6432462,-0.026635668
11.20185263,335.5135442,-0.026445964
11.21329203,337.0049583,-0.039293223
11.21901173,338.1590484,-0.025740574
11.22473142,339.0903128,-0.025453459
11.23617082,339.9059347,-0.039187666
11.24189052,340.6640642,-0.024386789
11.24761022,341.4144983,-0.023970784
11.25904962,342.2452069,-0.038420577
11.26476932,343.2676806,-0.022569607
11.27048901,344.5541477,-0.022060128
11.28192841,346.097743,-0.037080967
11.28478826,347.8341456,-0.012526373
11.28764811,349.6967144,-0.01219767
11.29336781,351.6535328,-0.019781386
11.30480721,353.7175497,-0.035141697
11.30766706,355.9502676,-0.009778145
11.31052691,358.4154746,-0.009418844
11.3162466,361.0876847,-0.017127703
11.327686,363.8354935,-0.032596853
11.33054585,366.5349062,-0.006802353
11.3334057,369.185673,-0.006414673
11.3391254,371.8882075,-0.014114808
11.3505648,374.7164923,-0.029414557
11.3562845,377.645909,-0.011616637
11.36200419,380.6005908,-0.010750176
11.37344359,383.5423258,-0.025625628
11.37916329,386.4973224,-0.008032232
11.38488299,389.5096596,-0.007098244
11.39632239,392.5885165,-0.021283577
11.40204209,395.7031173,-0.004226227
11.40776178,398.8193315,-0.00325257
11.41920118,401.927214,-0.016458903
11.43064058,405.0359694,-0.013846004
11.43636028,408.151302,0.001815178
11.44207998,411.2617402,0.002858934
11.45351938,414.3441649,-0.00829365
11.46495877,417.3775353,-0.005384389
11.47067847,420.3511689,0.008122684
11.47639817,423.2575307,0.009158432
11.48783757,426.0780207,0.000576626
11.49927697,428.7843119,0.003656779
11.51071636,431.3575446,0.006780348
11.52215576,433.7991453,0.009930843
11.53359516,436.1189632,0.013081503
11.54503456,438.3167951,0.016207526
11.55647395,440.3791404,0.019297088
11.57935275,442.292128,0.02119332
11.60223154,444.054334,0.032377815
11.62511034,445.674781,0.043227969
11.64798913,447.1625163,0.053493526
11.67086793,448.521081,0.062925816
11.69374672,449.7519436,0.071283629
11.71662552,450.8603139,0.07833588
11.73950431,451.8572842,0.0838785
11.76238311,452.759041,0.087753061
11.7852619,453.5823149,0.089852483
11.8081407,454.3418394,0.090117042
11.8195801,455.0519979,0.047801956
11.83101949,455.7280368,0.046236705
11.85214205,456.3857715,0.079008821
11.85742269,457.0413488,0.01853975
11.86270333,457.7109562,0.017546366
11.87326461,458.4111623,0.035073347
11.88382589,459.1607856,0.032666553
11.89438717,459.9801974,0.030113334
11.90494845,460.885199,0.027424311
11.91550973,461.8820706,0.024618132
11.92607101,462.9701495,0.02171161
11.93663229,464.1501031,0.018713058
11.94719357,465.4288405,0.015631728
11.95775485,466.8132813,0.012481515
11.96303549,468.3025827,-0.004097891
11.96831613,469.9015115,-0.005283038
11.97887741,471.6997649,0.006035507
11.98943869,473.6675983,0.002763857
11.99471933,475.6722062,-0.011118135
11.99999997,477.6684544,-0.01225271
12.01056125,479.6803557,-0.003780035
12.02112253,481.7089817,-0.007045789
12.02640317,483.7280398,-0.017752277
12.03168381,484.7305459,-0.018805624
12.04224509,484.8555163,-0.013476505
12.05280637,484.9804918,-0.016609098
12.05808701,485.2316529,-0.023764017
12.06336765,485.4938959,-0.024679391
12.07392893,485.7918568,-0.022619968
12.08449021,486.1620774,-0.025479949
12.08977085,486.5973495,-0.028850343
12.09505149,487.0169598,-0.02959882
12.10561277,487.3916014,-0.030873931
12.11617405,487.7865339,-0.033379184
12.12145469,488.2473465,-0.032884091
12.12673533,488.7052572,-0.033437187
12.13729661,489.0831889,-0.037937167
12.14785789,489.4163096,-0.039960849
12.15313853,489.7814845,-0.035642815
12.15841917,490.1603106,-0.035973176
12.16898045,490.4915984,-0.043504321
12.17954173,490.7800807,-0.044997135
12.18482237,491.078202,-0.037062828
12.19010301,491.3860817,-0.037163956
12.20066429,491.6764599,-0.047410473
12.21122557,491.9607288,-0.048304695
12.22178685,492.2627963,-0.049001059
12.23234813,492.5577053,-0.04950479
12.24290941,492.8271881,-0.04981258
12.25347069,493.1074098,-0.049917328
12.26403197,493.4279496,-0.049818146
12.27459325,493.7434694,-0.049521252
12.29571581,494.0174092,-0.081667138
12.30627709,494.2934655,-0.047486146
12.31683837,494.6215551,-0.046471059
12.33796093,494.9622898,-0.08061849
12.35288997,495.2646922,-0.057175101
12.367819,495.558234,-0.054828608
12.39489598,495.8961933,-0.093273383
12.42197296,496.2516927,-0.086127745
12.44904994,496.5755593,-0.077095156
12.47612692,496.8843134,-0.066337618
12.5032039,497.2186498,-0.054080403
12.53028088,497.5534124,-0.040604435
12.55735785,497.8501915,-0.026235162
12.58443483,498.1305508,-0.011338445
12.61151181,498.4299658,0.003690974
12.63858879,498.7184282,0.018453762
12.66566577,498.9632233,0.032573239
12.69274275,499.1983894,0.04571223
12.71981973,499.4665583,0.057577521
12.74689671,499.7354422,0.067919873
12.77397369,499.9683252,0.076535469
12.80105067,500.2014551,0.083267213
12.82812765,500.4829667,0.08800299
12.85520463,500.7805773,0.090672517
12.8822816,501.0495254,0.091246896
12.90935858,501.3168256,0.089742323
12.93643556,501.6268126,0.086225144
12.96351254,501.9476902,0.080814157
12.99058952,502.2332598,0.073678083
13.0176665,502.505432,0.06502861
13.04474348,502.804141,0.055110277
13.07182046,503.0988022,0.044188136
13.09889744,503.3488104,0.032534307
13.12597442,503.5810963,0.020415373
13.1530514,503.8374253,0.00808301
13.18012838,504.0885414,-0.004230603
13.20720536,504.2978881,-0.016312684
13.23428233,504.4982489,-0.027966469
13.26135931,504.7347861,-0.039006496
13.28843629,504.9772132,-0.049254223
13.31551327,505.1858532,-0.058535478
13.34259025,505.3916108,-0.06668087
13.36966723,505.6389132,-0.073529294
13.39674421,505.8955095,-0.078933646
13.42382119,506.1174996,-0.082767619
13.45089817,506.3315706,-0.084932313
13.47797515,506.5802618,-0.085361539
13.50505213,506.8318723,-0.084025045
13.53212911,507.0434194,-0.0809295
13.55920609,507.2419622,-0.076117683
13.58628306,507.4706938,-0.069666671
13.61336004,507.7002307,-0.061685839
13.64043702,507.8910553,-0.052315168
13.667514,508.0730784,-0.041724003
13.69459098,508.2904211,-0.030109967
13.72166796,508.5133587,-0.017697493
13.74874494,508.7019108,-0.004735312
13.77582192,509.1232,0.00850765
13.8028989,509.4063563,0.021748195
13.82997588,509.7550409,0.034696369
13.85705286,510.5968568,0.047063904
13.88412984,511.4770054,0.058572883
13.91120681,511.929692,0.06896385
13.93828379,512.4247072,0.078002353
13.96536077,513.4891263,0.08548341
13.99243775,514.3815712,0.091234104
14.01951473,515.1326875,0.095114932
14.04659171,515.4830814,0.097020489
14.07366869,515.7779887,0.096879993
14.10074567,516.1018599,0.094658084
14.12782265,516.2375387,0.0903562
14.15489963,516.3137096,0.084014535
14.18197661,516.42744,0.075714209
14.20905359,516.7713933,0.065579031
14.23613057,517.2067941,0.05377625
14.26320754,517.7984978,0.040515843
14.29028452,518.4375678,0.026048162
14.3173615,518.8305395,0.010659959
14.34443848,519.0252554,-0.005331003
14.37151546,519.2897679,-0.021582415
14.39859244,519.5642413,-0.037734555
14.42566942,519.6383349,-0.053417723
14.4527464,519.613824,-0.068260041
14.47982338,519.7400413,-0.081895579
14.50690036,519.9360487,-0.093972551
14.53397734,519.9666094,-0.104161629
14.56105432,519.9524527,-0.112164635
14.58813129,520.2034827,-0.117723643
14.61520827,520.6239211,-0.120630095
14.64228525,520.8883169,-0.120733329
14.66936223,521.0485219,-0.117947932
14.69643921,521.3627181,-0.112259495
14.72351619,521.6756128,-0.103728366
14.75059317,521.6555769,-0.092491103
14.77767015,521.4519067,-0.078759407
14.80474713,521.4707397,-0.062816584
14.83182411,521.6503634,-0.045011734
14.85890109,521.6725033,-0.025751957
14.88597807,521.6641225,-0.005492847
14.91305505,521.9656539,0.015272525
14.94013202,522.3882236,0.036025934
14.967209,522.4955876,0.05623739
14.99428598,522.3981299,0.075379339
15.02136296,522.507207,0.092941638
15.04843994,522.7108113,0.108446779
15.07551692,522.6363299,0.121464521
15.1025939,522.4621354,0.131625384
15.12967088,522.6299776,0.138632639
15.15674786,523.531447,0.142272268
15.18382484,524.241497,0.142420238
15.21090182,525.2386363,0.139046577
15.2379788,526.7174403,0.132216087
15.26505577,527.0189021,0.122085833
15.29213275,527.1353252,0.108899703
15.31920973,527.0420403,0.092980368
15.34628671,526.7558403,0.074719047
15.37336369,526.4626074,0.054563589
15.40044067,526.3015988,0.033005442
15.42751765,526.5610256,0.010566034
15.45459463,527.8172252,-0.012216994
15.48167161,528.7429523,-0.034803309
15.50874859,529.6948154,-0.056662827
15.53582557,530.8921873,-0.077287646
15.56290255,531.028118,-0.096202852
15.58997953,530.9113678,-0.112976168
15.6170565,530.6104894,-0.127226083
15.64413348,530.1967571,-0.1386282
15.67121046,529.8386839,-0.146920062
15.69828744,529.7044802,-0.151904854
15.72536442,530.220215,-0.153454194
15.7524414,530.8816409,-0.151510025
15.77951838,531.7961245,-0.146085666
15.80659536,533.359664,-0.137266155
15.83367234,533.8086316,-0.125207987
15.86074932,534.0212539,-0.110138177
15.8878263,533.9794851,-0.092352364
15.91490328,533.7175477,-0.072211656
15.94198025,533.4206103,-0.050137946
15.96905723,533.2876668,-0.026607511
15.99613421,533.3619719,-0.002142757
16.02321119,533.5793025,0.022697969
16.05028817,533.920594,0.04733244
16.07736515,534.3958197,0.071168244
16.10444213,534.9046095,0.093617634
16.13151911,535.3110991,0.114113322
16.15859609,535.6133107,0.132124719
16.18567307,535.8896458,0.147173619
16.21275005,536.1224187,0.158848632
16.23982703,536.2568736,0.166817996
16.26690401,536.3500528,0.170840453
16.29398098,536.5140189,0.170773635
16.32105796,536.747127,0.166579399
16.34813494,536.9928195,0.158325802
16.37521192,537.2884342,0.146185702
16.4022889,537.7093564,0.130432158
16.42936588,538.2022021,0.111430842
16.45644286,538.652456,0.089629723
16.48351984,539.0501307,0.065546493
16.51059682,539.4503886,0.039754297
16.5376738,539.8155112,0.012866438
16.56475078,540.0819972,-0.014479382
16.59182776,540.3088367,-0.041636753
16.61890474,540.6151445,-0.067965782
16.64598171,541.0017581,-0.092847428
16.67305869,541.4223522,-0.115696694
16.70013567,541.8855742,-0.135974838
16.72721265,542.4023617,-0.153200399
16.75428963,542.9261594,-0.166958656
16.78136661,543.469385,-0.176909611
16.80844359,544.0863151,-0.182794838
16.83552057,544.7496292,-0.184443335
16.86259755,545.4320347,-0.181776175
16.88967453,546.1350874,-0.174809656
16.91675151,546.8555645,-0.163656838
16.94382849,547.5951275,-0.148527396
16.97090546,548.3520405,-0.1297257
16.99798244,549.115067,-0.10764685
17.02505942,549.8749004,-0.082770461
17.0521364,550.6290564,-0.055652051
17.07921338,551.3980682,-0.026912081
17.10629036,552.1808319,0.002777251
17.13336734,552.9610766,0.032707293
17.16044432,553.7413181,0.062150028
17.1875213,554.5178583,0.090376554
17.21459828,555.2854466,0.116676287
17.24167526,556.0682538,0.140376463
17.26875224,556.8611938,0.160861409
17.29582922,557.6413018,0.17759054
17.32290619,558.4127812,0.190114147
17.34998317,559.1765365,0.198086592
17.37706015,559.931929,0.201276675
17.40413713,560.6885569,0.199574802
17.43121411,561.4284101,0.1929965
17.45829109,562.1345734,0.181682065
17.48536807,562.8357871,0.165892508
17.51244505,563.5505946,0.146002152
17.53952203,564.2570998,0.122488249
17.56659901,564.9471626,0.095917979
17.59367599,565.6250044,0.066933275
17.62075297,566.2851418,0.036234026
17.64782994,566.9122565,0.004560268
17.67490692,567.5030812,-0.027326118
17.7019839,568.0893372,-0.058659742
17.72906088,568.6947498,-0.08868971
17.75613786,569.3008842,-0.116696887
17.78321484,569.8914097,-0.14201004
17.81029182,570.4426783,-0.164020944
17.8373688,570.9350527,-0.182198194
17.86444578,571.4090155,-0.196099073
17.89152276,571.9445664,-0.205379331
17.91859974,572.5156534,-0.209801072
17.94567672,573.0279386,-0.209238808
17.9727537,573.4950599,-0.203683388
17.99983067,574.0001328,-0.19324343
18.02690765,574.5112167,-0.178144064
18.05398463,574.951344,-0.158723041
18.08106161,575.3601877,-0.135424213
18.10813859,575.830179,-0.108788357
18.13521557,576.3351237,-0.079441322
18.16229255,576.7934788,-0.048079641
18.18936953,577.2040763,-0.015453956
18.21644651,577.6059325,0.017649332
18.24352349,577.975613,0.050427688
18.27060047,578.2798022,0.08208286
18.29767745,578.5541351,0.111841461
18.32475442,578.8658225,0.138974992
18.3518314,579.2090096,0.162818756
18.37890838,579.5395583,0.182789353
18.40598536,579.8692402,0.198399862
18.43306234,580.2409544,0.209271944
18.46013932,580.6265487,0.215144708
18.4872163,580.9701745,0.215880488
18.51429328,581.2834879,0.211467476
18.54137026,581.6149808,0.202019025
18.56844724,581.946298,0.187769582
18.59552422,582.2320092,0.169067557
18.6226012,582.4905674,0.146365579
18.64967818,582.7744508,0.120208573
18.67675515,583.0685319,0.091219959
18.70383213,583.3292738,0.060086326
18.73090911,583.5752607,0.027541005
18.75798609,583.8566101,-0.005653005
18.78506307,584.6672221,-0.038720375
18.81214005,585.3664624,-0.070890727
18.83921703,586.4845773,-0.101415625
18.86629401,588.6269912,-0.129584982
18.89337099,590.0251154,-0.15474249
18.92044797,590.6179715,-0.176300213
18.94752495,591.3738423,-0.193752069
18.97460193,592.6193044,-0.206685477
19.0016789,593.2194021,-0.214790852
19.02875588,593.3715874,-0.217869081
19.05583286,593.540599,-0.215836992
19.08290984,593.8939841,-0.208730461
19.10998682,594.3532196,-0.196704729
19.1370638,594.9753179,-0.180031735
19.16414078,595.5089151,-0.159094538
19.19121776,595.7520134,-0.134378987
19.21829474,595.778654,-0.106462709
19.24537172,595.6938597,-0.076001555
19.2724487,595.6057798,-0.043713767
19.29952568,595.631064,-0.010362354
19.32660266,595.7793163,0.023263773
19.35367963,596.5614093,0.056369363
19.38075661,597.4518706,0.088172538
19.40783359,598.4924755,0.117924096
19.43491057,598.9439386,0.144925733
19.46198755,598.6813014,0.168546723
19.48906453,598.4135639,0.188238941
19.51614151,598.0691353,0.203549564
19.54321849,598.6167789,0.214130755
19.57029547,599.417399,0.219746376
19.59737245,600.0678762,0.220276039
19.62444943,600.1589112,0.215716618
19.65152641,600.1974701,0.2061811
19.67860339,600.4723087,0.191894746
19.70568036,600.6818093,0.173188816
19.73275734,601.0280128,0.15049227
19.75983432,601.5387723,0.124321746
19.7869113,602.179098,0.095270009
19.81398828,602.4910685,0.063993005
19.84106526,602.461109,0.031195787
19.86814224,603.0690799,-0.0023824
19.89521922,603.0859911,-0.035983626
19.9222962,603.1031039,-0.068847156
19.94937318,603.1387045,-0.100225556
19.97645016,603.2151166,-0.129400743
20.00352714,603.3813213,-0.155699582
20.03060411,603.6711576,-0.178509108
20.05768109,603.9538997,-0.197291082
20.08475807,604.0113372,-0.211595009
20.11183505,604.2686377,-0.221069188
20.13891203,605.0351132,-0.225469846
20.16598901,605.8348398,-0.224668287
20.19306599,606.3895462,-0.218655652
20.22014297,606.8821188,-0.207544801
20.24721995,607.5038803,-0.191569034
20.27429693,608.2430815,-0.171077751
20.30137391,608.9972377,-0.146529178
20.32845089,609.7380777,-0.118480282
20.35552787,610.4974406,-0.087573969
20.38260484,611.2808931,-0.054523872
20.40968182,612.0561862,-0.020097189
20.4367588,612.7960856,0.014903876
20.46383578,613.4952854,0.049661536
20.49091276,614.1526718,0.083362206
20.51798974,614.7576085,0.115216118
20.54506672,615.2952005,0.144476144
20.5721437,615.7548862,0.170455383
20.59922068,616.1308925,0.192543443
20.62629766,616.4190098,0.210220765
20.65337464,616.6156548,0.223070259
20.68045162,616.7185584,0.230786216
20.70752859,616.7268733,0.233180768
20.73460557,616.6409422,0.230187942
20.76168255,616.4625163,0.221865055
20.78875953,616.1949676,0.208391281
20.81583651,615.8428923,0.190063488
20.84291349,615.411489,0.167289648
20.86999047,614.9063567,0.140580006
20.89706745,614.333659,0.11053612
20.92414443,613.7007863,0.077837855
20.95122141,613.0167346,0.043228564
20.97829839,612.2909843,0.007498785
21.00537537,611.530921,-0.028531217
21.03245235,610.7448148,-0.064029759
21.05952932,609.9419505,-0.098172595
21.0866063,609.0766298,-0.130161921
21.11368328,608.5845391,-0.159244937
21.14076026,608.0754163,-0.184731904
21.16783724,607.1777652,-0.206013277
21.19491422,606.5435697,-0.222574919
21.2219912,605.7194398,-0.234010869
21.24906818,605.261163,-0.240033636
21.27614516,605.2258137,-0.240482003
21.30322214,604.8485528,-0.235325943
21.33029912,603.8850352,-0.224668196
21.3573761,602.736408,-0.208742324
21.38445307,602.1811375,-0.187907404
21.41153005,601.6794663,-0.162639634
21.43860703,601.1049388,-0.133521032
21.46568401,600.6500143,-0.101225457
21.49276099,600.2114034,-0.066502282
